transaction_id,channel_id,product_id,sale_date,quarter,quantity,amount
T106929,CH021,P06,2025-02-03,2025-Q1,2,£109.98
T106930,CH021,P02,2025-07-22,2025-Q3,1,£15
T106931,CH021,P04,2025-05-05,2025-Q2,1,£16.99
T106932,CH021,P02,2025-01-22,2025-Q1,1,£14.99
T106933,CH021,P01,2025-12-07,2025-Q4,3,38.97
T106934,CH021,P03,2025-11-27,2025-Q4,1,£12
T106935,CH021,P02,2025-10-16,2025-Q4,1,£14.99
T106936,CH021,P04,2025-01-22,2025-Q1,1,£16.99
T106937,CH021,P02,2025-08-03,2025-Q3,2,£29.98
T106938,CH021,P03,2025-01-24,2025-Q1,2,£23.98
T106939,CH021,P02,2025-09-14,2025-Q3,1,£15
T106940,CH021,P01,2025-09-27,2025-Q3,2,£26
T106941,CH022,P02,2024-09-07,2024-Q3,1,£14.99
T106942,CH022,P02,2024-05-25,2024-Q2,1,14.99
T106943,CH022,P02,2024-08-19,2024-Q3,1,£14.99
T106944,CH022,P05,2024-03-03,2024-Q1,2,31.98
T106945,CH022,P01,2024-10-04,2024-Q4,2,25.98
T106946,CH022,P02,2024-06-24,2024-Q2,2,£29.98
T106947,CH022,P03,2024-10-13,2024-Q4,1,£11.99
T106948,CH022,P01,2024-05-24,2024-Q2,1,£12.99
T106949,CH022,P04,2024-12-22,2024-Q4,1,16.99
T106950,CH022,P02,2024-10-23,2024-Q4,1,£14.99
T106951,CH022,P01,2024-02-09,2024-Q1,2,£26
T106952,CH022,P05,2024-10-28,2024-Q4,1,£16
T106953,CH022,P01,2024-09-22,2024-Q3,1,£12.99
T106954,CH022,P02,2024-03-18,2024-Q1,1,£14.99
T106955,CH022,P02,2024-12-12,2024-Q4,1,£14.99
T106956,CH022,P03,2024-10-03,2024-Q4,3,£35.97
T106957,CH022,P05,2024-09-21,2024-Q3,1,15.99
T106958,CH022,P02,2024-01-05,2024-Q1,1,£14.99
T106959,CH022,P02,2024-12-20,2024-Q4,1,£15
T106960,CH022,P05,2024-07-02,2024-Q3,1,£15.99
T106961,CH022,P02,2024-03-04,2024-Q1,1,14.99
T106962,CH022,P01,2024-08-15,2024-Q3,1,£12.99
T106963,CH022,P02,2024-03-19,2024-Q1,1,£15
T106964,CH022,P03,2024-05-05,2024-Q2,1,£12
T106965,CH022,P01,2024-09-19,2024-Q3,1,£12.99
T106966,CH022,P01,2024-03-04,2024-Q1,1,12.99
T106967,CH022,P03,2024-02-01,2024-Q1,1,£11.99
T106968,CH022,P05,2024-08-24,2024-Q3,1,£15.99
T106969,CH022,P04,2024-02-12,2024-Q1,1,£16.99
T106970,CH022,P03,2024-03-10,2024-Q1,1,11.99
T106971,CH022,P01,2024-10-06,2024-Q4,2,25.98
T106972,CH022,P04,2024-04-24,2024-Q2,2,33.98
T106973,CH022,P01,2024-07-05,2024-Q3,1,£13
T106974,CH022,P01,2024-04-11,2024-Q2,2,£25.98
T106975,CH022,P04,2024-08-01,2024-Q3,3,£50.97
T106976,CH022,P03,2024-05-09,2024-Q2,3,£35.97
T106977,CH022,P02,2024-05-07,2024-Q2,1,14.99
T106978,CH022,P02,2024-07-06,2024-Q3,1,£14.99
T106979,CH022,P04,2024-07-02,2024-Q3,1,£16.99
T106980,CH022,P04,2024-01-26,2024-Q1,1,£16.99
T106981,CH022,P03,2024-11-23,2024-Q4,1,£11.99
T106982,CH022,P05,2024-09-20,2024-Q3,1,£15.99
T106983,CH022,P06,2024-11-21,2024-Q4,1,£54.99
T106984,CH022,P01,2024-10-27,2024-Q4,2,25.98
T106985,CH022,P01,2024-05-14,2024-Q2,2,£25.98
T106986,CH022,P02,2024-10-04,2024-Q4,1,£14.99
T106987,CH022,P04,2024-12-24,2024-Q4,3,£50.97
T106988,CH022,P02,2024-02-18,2024-Q1,1,£15
T106989,CH022,P06,2024-05-20,2024-Q2,1,£54.99
T106990,CH022,P02,2024-07-21,2024-Q3,1,£14.99
T106991,CH022,P03,2024-08-26,2024-Q3,2,£23.98
T106992,CH022,P03,2024-10-18,2024-Q4,1,£11.99
T106993,CH022,P03,2024-07-15,2024-Q3,1,11.99
T106994,CH022,P02,2024-08-01,2024-Q3,1,£14.99
T106995,CH022,P02,2024-02-07,2024-Q1,1,£15
T106996,CH022,P01,2024-02-28,2024-Q1,1,£12.99
T106997,CH022,P01,2024-03-11,2024-Q1,1,£13
T106998,CH022,P03,2024-11-07,2024-Q4,1,11.99
T106999,CH022,P04,2024-01-13,2024-Q1,1,£16.99
T107000,CH022,P01,2024-01-24,2024-Q1,1,£12.99
T107001,CH022,P03,2024-02-05,2024-Q1,3,35.97
T107002,CH022,P04,2024-12-01,2024-Q4,1,16.99
T107003,CH022,P01,2024-11-11,2024-Q4,1,£12.99
T107004,CH022,P04,2024-03-13,2024-Q1,1,£16.99
T107005,CH022,P02,2024-10-27,2024-Q4,1,£14.99
T107006,CH022,P01,2024-05-07,2024-Q2,1,£12.99
T107007,CH022,P02,2024-03-17,2024-Q1,1,£14.99
T107008,CH022,P01,2024-05-27,2024-Q2,1,£12.99
T107009,CH022,P04,2024-07-18,2024-Q3,2,£33.98
T107010,CH022,P02,2024-07-27,2024-Q3,1,£14.99
T107011,CH022,P03,2024-02-25,2024-Q1,1,£11.99
T107012,CH022,P05,2024-05-18,2024-Q2,1,£15.99
T107013,CH022,P01,2024-06-14,2024-Q2,1,£12.99
T107014,CH022,P01,2024-12-02,2024-Q4,1,£12.99
T107015,CH022,P01,2024-07-15,2024-Q3,2,£25.98
T107016,CH022,P01,2024-02-26,2024-Q1,2,£26
T107017,CH022,P05,2024-07-03,2024-Q3,1,£16
T107018,CH022,P01,2024-10-11,2024-Q4,3,£39
T107019,CH022,P01,2024-04-03,2024-Q2,1,12.99
T107020,CH022,P02,2024-12-11,2024-Q4,1,£14.99
T107021,CH022,P01,2024-05-07,2024-Q2,1,12.99
T107022,CH022,P02,2024-03-06,2024-Q1,1,£14.99
T107023,CH022,P01,2024-12-18,2024-Q4,1,£13
T107024,CH022,P03,2024-10-01,2024-Q4,3,35.97
T107025,CH022,P02,2024-09-14,2024-Q3,2,£29.98
T107026,CH022,P03,2024-02-17,2024-Q1,1,£11.99
T107027,CH022,P02,2024-02-25,2024-Q1,1,£14.99
T107028,CH022,P04,2024-11-28,2024-Q4,1,16.99
T107029,CH022,P02,2024-03-18,2024-Q1,1,£14.99
T107030,CH022,P04,2024-12-02,2024-Q4,2,£33.98
T107031,CH022,P02,2024-06-18,2024-Q2,3,£45
T107032,CH022,P03,2024-02-21,2024-Q1,3,£36
T107033,CH022,P03,2024-05-20,2024-Q2,1,11.99
T107034,CH022,P02,2024-07-13,2024-Q3,2,£29.98
T107035,CH022,P01,2024-09-15,2024-Q3,1,£12.99
T107036,CH022,P01,2024-06-28,2024-Q2,1,£12.99
T107037,CH022,P04,2024-01-17,2024-Q1,3,£50.97
T107038,CH022,P03,2024-05-16,2024-Q2,1,£11.99
T107039,CH022,P01,2024-04-02,2024-Q2,2,25.98
T107040,CH022,P01,2024-04-20,2024-Q2,2,25.98
T107041,CH022,P01,2024-10-23,2024-Q4,1,£12.99
T107042,CH022,P05,2024-03-05,2024-Q1,1,£15.99
T107043,CH022,P03,2024-01-13,2024-Q1,1,£12
T107044,CH022,P01,2024-03-01,2024-Q1,1,£12.99
T107045,CH022,P01,2024-05-07,2024-Q2,1,£12.99
T107046,CH022,P01,2024-09-27,2024-Q3,3,£38.97
T107047,CH022,P04,2024-03-11,2024-Q1,1,£17
T107048,CH022,P03,2024-01-12,2024-Q1,2,£23.98
T107049,CH022,P04,2024-06-12,2024-Q2,2,33.98
T107050,CH022,P05,2024-09-19,2024-Q3,2,31.98
T107051,CH022,P03,2024-10-15,2024-Q4,1,£11.99
T107052,CH022,P01,2024-03-22,2024-Q1,1,£12.99
T107053,CH022,P05,2024-07-04,2024-Q3,2,£32
T107054,CH022,P03,2024-03-19,2024-Q1,1,£11.99
T107055,CH022,P05,2024-04-27,2024-Q2,3,47.97
T107056,CH022,P02,2024-06-25,2024-Q2,1,£15
T107057,CH022,P01,2024-12-01,2024-Q4,2,£26
T107058,CH022,P05,2024-05-15,2024-Q2,1,£15.99
T107059,CH022,P03,2024-09-13,2024-Q3,1,£11.99
T107060,CH022,P06,2024-07-12,2024-Q3,1,£54.99
T107061,CH022,P01,2024-12-08,2024-Q4,1,£12.99
T107062,CH022,P02,2024-04-21,2024-Q2,1,£15
T107063,CH022,P05,2024-02-13,2024-Q1,1,£15.99
T107064,CH022,P04,2024-08-01,2024-Q3,2,£33.98
T107065,CH022,P04,2024-06-07,2024-Q2,1,£16.99
T107066,CH022,P05,2024-12-06,2024-Q4,1,£15.99
T107067,CH022,P02,2024-08-22,2024-Q3,1,£14.99
T107068,CH022,P06,2024-08-12,2024-Q3,2,£109.98
T107069,CH022,P01,2024-02-16,2024-Q1,1,£13
T107070,CH022,P04,2024-07-07,2024-Q3,2,33.98
T107071,CH022,P03,2024-04-04,2024-Q2,1,£11.99
T107072,CH022,P03,2024-07-18,2024-Q3,1,£12
T107073,CH022,P04,2024-09-08,2024-Q3,1,£17
T107074,CH022,P04,2024-01-12,2024-Q1,1,£16.99
T107075,CH022,P02,2024-12-17,2024-Q4,2,29.98
T107076,CH022,P04,2024-03-08,2024-Q1,2,£33.98
T107077,CH022,P03,2024-11-16,2024-Q4,2,£23.98
T107078,CH022,P02,2024-05-28,2024-Q2,1,£14.99
T107079,CH022,P05,2024-11-20,2024-Q4,3,£47.97
T107080,CH022,P01,2024-07-28,2024-Q3,1,£13
T107081,CH022,P03,2024-10-12,2024-Q4,2,£23.98
T107082,CH022,P03,2024-06-26,2024-Q2,2,£23.98
T107083,CH022,P02,2024-05-07,2024-Q2,1,£15
T107084,CH022,P02,2024-01-05,2024-Q1,1,£14.99
T107085,CH022,P01,2024-04-12,2024-Q2,1,£12.99
T107086,CH022,P03,2024-10-14,2024-Q4,1,£12
T107087,CH022,P02,2024-12-19,2024-Q4,1,£14.99
T107088,CH022,P03,2024-01-09,2024-Q1,1,£11.99
T107089,CH022,P01,2024-03-04,2024-Q1,1,£12.99
T107090,CH022,P01,2024-01-06,2024-Q1,1,£13
T107091,CH022,P04,2024-11-16,2024-Q4,1,£16.99
T107092,CH022,P01,2024-07-13,2024-Q3,1,£12.99
T107093,CH022,P01,2024-01-23,2024-Q1,1,12.99
T107094,CH022,P03,2024-04-05,2024-Q2,3,£36
T107095,CH022,P04,2024-09-03,2024-Q3,2,£33.98
T107096,CH022,P02,2024-02-12,2024-Q1,1,14.99
T107097,CH022,P03,2024-07-23,2024-Q3,1,£12
T107098,CH022,P04,2024-07-24,2024-Q3,1,£16.99
T107099,CH022,P04,2024-04-09,2024-Q2,1,£16.99
T107100,CH022,P04,2024-08-10,2024-Q3,1,£16.99
T107101,CH022,P03,2024-03-28,2024-Q1,3,£35.97
T107102,CH022,P02,2024-01-24,2024-Q1,1,14.99
T107103,CH022,P03,2024-08-08,2024-Q3,1,£12
T107104,CH022,P03,2025-10-13,2025-Q4,1,£11.99
T107105,CH022,P04,2025-02-04,2025-Q1,1,£17
T107106,CH022,P04,2025-02-23,2025-Q1,1,£17
T107107,CH022,P02,2025-10-28,2025-Q4,1,£14.99
T107108,CH022,P02,2025-10-23,2025-Q4,1,14.99
T107109,CH022,P03,2025-01-21,2025-Q1,1,£11.99
T107110,CH022,P04,2025-10-23,2025-Q4,3,£50.97
T107111,CH022,P06,2025-10-16,2025-Q4,1,£54.99
T107112,CH022,P05,2025-05-12,2025-Q2,3,£47.97
T107113,CH022,P04,2025-01-21,2025-Q1,1,£16.99
T107114,CH022,P04,2025-07-06,2025-Q3,1,£17
T107115,CH022,P06,2025-08-13,2025-Q3,1,£55
T107116,CH022,P01,2025-07-11,2025-Q3,1,£13
T107117,CH022,P01,2025-11-19,2025-Q4,1,£12.99
T107118,CH022,P05,2025-05-20,2025-Q2,1,£15.99
T107119,CH022,P04,2025-12-02,2025-Q4,1,£16.99
T107120,CH022,P04,2025-11-15,2025-Q4,1,16.99
T107121,CH022,P05,2025-07-06,2025-Q3,1,£15.99
T107122,CH022,P05,2025-05-04,2025-Q2,2,31.98
T107123,CH022,P01,2025-11-24,2025-Q4,1,£13
T107124,CH022,P03,2025-07-28,2025-Q3,2,£23.98
T107125,CH022,P06,2025-08-01,2025-Q3,1,54.99
T107126,CH022,P03,2025-10-16,2025-Q4,3,£35.97
T107127,CH022,P04,2025-04-05,2025-Q2,1,16.99
T107128,CH022,P01,2025-02-02,2025-Q1,2,£26
T107129,CH022,P03,2025-09-10,2025-Q3,1,£11.99
T107130,CH022,P01,2025-04-22,2025-Q2,1,£12.99
T107131,CH022,P05,2025-08-11,2025-Q3,2,£31.98
T107132,CH022,P01,2025-12-21,2025-Q4,2,25.98
T107133,CH022,P01,2025-11-02,2025-Q4,1,£12.99
T107134,CH022,P01,2025-11-16,2025-Q4,1,£12.99
T107135,CH022,P02,2025-06-08,2025-Q2,1,£14.99
T107136,CH022,P02,2025-02-28,2025-Q1,2,£29.98
T107137,CH022,P01,2025-12-17,2025-Q4,1,12.99
T107138,CH022,P01,2025-11-11,2025-Q4,1,£12.99
T107139,CH022,P03,2025-03-15,2025-Q1,1,£11.99
T107140,CH022,P03,2025-02-03,2025-Q1,1,11.99
T107141,CH022,P01,2025-05-27,2025-Q2,1,£12.99
T107142,CH022,P05,2025-01-27,2025-Q1,1,15.99
T107143,CH022,P01,2025-04-19,2025-Q2,3,£38.97
T107144,CH022,P03,2025-03-20,2025-Q1,3,35.97
T107145,CH022,P03,2025-11-25,2025-Q4,3,£35.97
T107146,CH022,P01,2025-02-03,2025-Q1,1,12.99
T107147,CH022,P04,2025-02-08,2025-Q1,1,£16.99
T107148,CH022,P03,2025-10-03,2025-Q4,2,23.98
T107149,CH022,P04,2025-07-17,2025-Q3,1,£17
T107150,CH022,P01,2025-01-25,2025-Q1,1,£13
T107151,CH022,P05,2025-09-11,2025-Q3,1,£16
T107152,CH022,P02,2025-05-20,2025-Q2,1,£14.99
T107153,CH022,P02,2025-06-05,2025-Q2,1,14.99
T107154,CH022,P03,2025-09-21,2025-Q3,1,£11.99
T107155,CH022,P01,2025-02-20,2025-Q1,1,£13
T107156,CH022,P05,2025-12-14,2025-Q4,1,£15.99
T107157,CH022,P01,2025-10-22,2025-Q4,1,£12.99
T107158,CH022,P02,2025-05-01,2025-Q2,1,£14.99
T107159,CH022,P01,2025-12-03,2025-Q4,1,12.99
T107160,CH022,P05,2025-03-18,2025-Q1,1,15.99
T107161,CH022,P01,2025-11-08,2025-Q4,1,£12.99
T107162,CH022,P04,2025-05-19,2025-Q2,1,16.99
T107163,CH022,P05,2025-03-10,2025-Q1,1,£15.99
T107164,CH022,P04,2025-05-10,2025-Q2,1,16.99
T107165,CH022,P01,2025-01-21,2025-Q1,2,£26
T107166,CH022,P01,2025-09-01,2025-Q3,1,12.99
T107167,CH022,P04,2025-09-04,2025-Q3,1,£16.99
T107168,CH022,P05,2025-11-08,2025-Q4,1,£16
T107169,CH022,P05,2025-06-17,2025-Q2,1,£16
T107170,CH022,P01,2025-01-06,2025-Q1,1,£12.99
T107171,CH022,P03,2025-05-27,2025-Q2,1,£11.99
T107172,CH022,P04,2025-07-07,2025-Q3,3,£50.97
T107173,CH022,P05,2025-10-05,2025-Q4,1,£15.99
T107174,CH022,P04,2025-07-09,2025-Q3,2,£33.98
T107175,CH022,P02,2025-11-09,2025-Q4,1,£14.99
T107176,CH022,P05,2025-06-28,2025-Q2,2,£31.98
T107177,CH022,P01,2025-12-17,2025-Q4,1,12.99
T107178,CH022,P05,2025-04-13,2025-Q2,1,£16
T107179,CH022,P04,2025-02-23,2025-Q1,1,£16.99
T107180,CH022,P03,2025-02-24,2025-Q1,1,£11.99
T107181,CH022,P03,2025-11-23,2025-Q4,1,£11.99
T107182,CH022,P01,2025-07-26,2025-Q3,2,£26
T107183,CH022,P04,2025-09-18,2025-Q3,1,£16.99
T107184,CH022,P03,2025-05-28,2025-Q2,3,35.97
T107185,CH022,P02,2025-03-12,2025-Q1,2,29.98
T107186,CH022,P04,2025-04-07,2025-Q2,3,50.97
T107187,CH022,P03,2025-10-05,2025-Q4,1,£12
T107188,CH022,P01,2025-09-08,2025-Q3,1,12.99
T107189,CH022,P04,2025-01-03,2025-Q1,2,£33.98
T107190,CH022,P03,2025-06-07,2025-Q2,1,11.99
T107191,CH022,P04,2025-04-05,2025-Q2,2,£33.98
T107192,CH022,P01,2025-01-26,2025-Q1,1,12.99
T107193,CH022,P02,2025-10-14,2025-Q4,2,29.98
T107194,CH022,P01,2025-11-13,2025-Q4,1,£12.99
T107195,CH022,P03,2025-12-01,2025-Q4,3,£36
T107196,CH022,P04,2025-10-10,2025-Q4,1,16.99
T107197,CH022,P04,2025-10-08,2025-Q4,1,16.99
T107198,CH022,P01,2025-04-03,2025-Q2,2,25.98
T107199,CH022,P03,2025-11-02,2025-Q4,1,£12
T107200,CH022,P03,2025-02-14,2025-Q1,1,£11.99
T107201,CH022,P02,2025-01-25,2025-Q1,1,£14.99
T107202,CH022,P02,2025-02-14,2025-Q1,1,14.99
T107203,CH022,P01,2025-12-26,2025-Q4,1,12.99
T107204,CH022,P01,2025-10-04,2025-Q4,1,£12.99
T107205,CH022,P04,2025-01-26,2025-Q1,2,33.98
T107206,CH022,P01,2025-04-18,2025-Q2,1,12.99
T107207,CH022,P01,2025-06-24,2025-Q2,1,£12.99
T107208,CH022,P05,2025-05-24,2025-Q2,1,£15.99
T107209,CH022,P01,2025-07-23,2025-Q3,3,£38.97
T107210,CH022,P03,2025-01-11,2025-Q1,1,11.99
T107211,CH022,P05,2025-10-04,2025-Q4,1,15.99
T107212,CH022,P04,2025-07-17,2025-Q3,1,£16.99
T107213,CH022,P03,2025-08-25,2025-Q3,1,£11.99
T107214,CH022,P01,2025-04-21,2025-Q2,1,£13
T107215,CH022,P03,2025-11-01,2025-Q4,1,£11.99
T107216,CH022,P04,2025-08-02,2025-Q3,2,33.98
T107217,CH022,P02,2025-10-24,2025-Q4,2,29.98
T107218,CH022,P04,2025-06-18,2025-Q2,1,£16.99
T107219,CH022,P05,2025-04-19,2025-Q2,1,£16
T107220,CH022,P05,2025-06-11,2025-Q2,1,15.99
T107221,CH022,P02,2025-07-22,2025-Q3,1,14.99
T107222,CH022,P01,2025-01-04,2025-Q1,3,38.97
T107223,CH022,P03,2025-03-22,2025-Q1,2,£23.98
T107224,CH022,P05,2025-05-27,2025-Q2,2,£31.98
T107225,CH022,P02,2025-11-28,2025-Q4,2,£29.98
T107226,CH022,P04,2025-07-16,2025-Q3,1,£16.99
T107227,CH022,P04,2025-12-27,2025-Q4,1,£16.99
T107228,CH022,P05,2025-07-19,2025-Q3,3,47.97
T107229,CH022,P05,2025-12-18,2025-Q4,1,£15.99
T107230,CH022,P01,2025-05-16,2025-Q2,1,£12.99
T107231,CH022,P01,2025-11-18,2025-Q4,2,£25.98
T107232,CH022,P01,2025-07-23,2025-Q3,1,£12.99
T107233,CH022,P01,2025-10-27,2025-Q4,2,£25.98
T107234,CH022,P04,2025-01-14,2025-Q1,1,16.99
T107235,CH022,P02,2025-03-07,2025-Q1,1,£14.99
T107236,CH022,P05,2025-09-15,2025-Q3,1,£15.99
T107237,CH022,P02,2025-04-08,2025-Q2,1,£14.99
T107238,CH022,P02,2025-04-02,2025-Q2,1,£15
T107239,CH022,P02,2025-10-16,2025-Q4,1,£14.99
T107240,CH022,P02,2025-02-04,2025-Q1,1,£15
T107241,CH022,P03,2025-02-15,2025-Q1,1,£11.99
T107242,CH022,P02,2025-07-24,2025-Q3,3,44.97
T107243,CH022,P02,2025-10-08,2025-Q4,1,£14.99
T107244,CH022,P01,2025-08-19,2025-Q3,1,£13
T107245,CH022,P01,2025-05-15,2025-Q2,1,12.99
T107246,CH022,P03,2025-11-27,2025-Q4,1,£12
T107247,CH022,P05,2025-08-24,2025-Q3,1,£15.99
T107248,CH022,P02,2025-11-26,2025-Q4,1,£15
T107249,CH022,P06,2025-12-05,2025-Q4,1,£54.99
T107250,CH022,P04,2025-09-02,2025-Q3,1,£16.99
T107251,CH022,P01,2025-01-16,2025-Q1,2,£25.98
T107252,CH022,P04,2025-10-24,2025-Q4,1,16.99
T107253,CH022,P01,2025-04-12,2025-Q2,1,£12.99
T107254,CH022,P01,2025-04-28,2025-Q2,2,£25.98
T107255,CH022,P01,2025-02-21,2025-Q1,1,£13
T107256,CH022,P02,2025-04-16,2025-Q2,2,29.98
T107257,CH022,P04,2025-08-25,2025-Q3,2,£34
T107258,CH022,P01,2025-02-13,2025-Q1,1,£12.99
T107259,CH022,P04,2025-09-02,2025-Q3,1,£16.99
T107260,CH022,P03,2025-01-08,2025-Q1,1,£11.99
T107261,CH022,P01,2025-06-02,2025-Q2,1,£12.99
T107262,CH022,P06,2025-10-20,2025-Q4,1,£54.99
T107263,CH022,P05,2025-06-14,2025-Q2,3,47.97
T107264,CH022,P02,2025-12-11,2025-Q4,1,£14.99
T107265,CH022,P01,2025-01-09,2025-Q1,1,£13
T107266,CH022,P02,2025-09-23,2025-Q3,2,£30
T107267,CH022,P01,2025-09-05,2025-Q3,1,£12.99
T107268,CH022,P01,2025-01-22,2025-Q1,2,25.98
T107269,CH022,P01,2025-09-12,2025-Q3,1,£13
T107270,CH022,P02,2025-09-03,2025-Q3,1,£14.99
T107271,CH022,P04,2025-08-01,2025-Q3,1,£16.99
T107272,CH022,P01,2025-06-25,2025-Q2,3,£39
T107273,CH022,P02,2025-04-22,2025-Q2,1,£14.99
T107274,CH022,P02,2025-09-17,2025-Q3,2,£29.98
T107275,CH022,P02,2025-04-26,2025-Q2,1,14.99
T107276,CH022,P03,2025-02-05,2025-Q1,3,£35.97
T107277,CH022,P05,2025-05-04,2025-Q2,1,£15.99
T107278,CH022,P02,2025-11-14,2025-Q4,1,£14.99
T107279,CH022,P01,2025-12-01,2025-Q4,1,£12.99
T107280,CH022,P02,2025-04-25,2025-Q2,1,£14.99
T107281,CH022,P03,2025-03-21,2025-Q1,1,£12
T107282,CH022,P02,2025-04-06,2025-Q2,1,14.99
T107283,CH022,P02,2025-08-03,2025-Q3,1,14.99
T107284,CH022,P06,2025-07-26,2025-Q3,1,£54.99
T107285,CH022,P06,2025-08-26,2025-Q3,1,54.99
T107286,CH022,P03,2025-05-28,2025-Q2,1,£11.99
T107287,CH022,P04,2025-10-09,2025-Q4,2,£33.98
T107288,CH022,P02,2025-07-20,2025-Q3,2,£29.98
T107289,CH022,P02,2025-06-02,2025-Q2,1,£14.99
T107290,CH022,P03,2025-01-09,2025-Q1,1,£11.99
T107291,CH022,P02,2025-05-20,2025-Q2,1,£15
T107292,CH022,P05,2025-03-04,2025-Q1,1,£15.99
T107293,CH022,P01,2025-11-18,2025-Q4,1,£12.99
T107294,CH022,P04,2025-04-23,2025-Q2,2,33.98
T107295,CH022,P04,2025-05-17,2025-Q2,1,£16.99
T107296,CH022,P03,2025-07-08,2025-Q3,1,£11.99
T107297,CH022,P05,2025-07-10,2025-Q3,1,£16
T107298,CH022,P03,2025-07-20,2025-Q3,1,£11.99
T107299,CH022,P05,2025-05-06,2025-Q2,1,£16
T107300,CH022,P03,2025-04-05,2025-Q2,1,11.99
T107301,CH022,P02,2025-09-01,2025-Q3,1,£15
T107302,CH022,P04,2025-04-28,2025-Q2,1,£16.99
T107303,CH022,P05,2025-02-11,2025-Q1,2,£31.98
T107304,CH022,P04,2025-05-08,2025-Q2,2,33.98
T107305,CH022,P06,2025-08-09,2025-Q3,2,£110
T107306,CH022,P04,2025-05-13,2025-Q2,1,16.99
T107307,CH022,P01,2025-03-17,2025-Q1,1,£12.99
T107308,CH022,P02,2025-09-04,2025-Q3,1,14.99
T107309,CH022,P01,2025-12-14,2025-Q4,2,25.98
T107310,CH022,P02,2025-01-04,2025-Q1,2,£30
T107311,CH022,P03,2025-07-24,2025-Q3,1,£11.99
T107312,CH022,P03,2025-07-07,2025-Q3,1,£11.99
T107313,CH022,P05,2025-10-11,2025-Q4,1,£15.99
T107314,CH022,P03,2025-01-05,2025-Q1,2,£23.98
T107315,CH022,P02,2025-10-28,2025-Q4,1,£15
T107316,CH022,P01,2025-03-28,2025-Q1,1,£12.99
T107317,CH022,P01,2025-03-02,2025-Q1,1,£12.99
T107318,CH022,P02,2025-07-10,2025-Q3,1,£14.99
T107319,CH022,P02,2025-05-25,2025-Q2,2,£29.98
T107320,CH022,P05,2025-10-20,2025-Q4,1,£15.99
T107321,CH022,P04,2025-04-09,2025-Q2,1,16.99
T107322,CH022,P03,2025-01-03,2025-Q1,1,£12
T107323,CH022,P01,2025-10-15,2025-Q4,1,12.99
T107324,CH022,P04,2025-05-04,2025-Q2,1,£16.99
T107325,CH022,P01,2025-01-22,2025-Q1,2,25.98
T107326,CH022,P05,2025-04-02,2025-Q2,3,£47.97
T107327,CH022,P04,2025-09-21,2025-Q3,1,£16.99
T107328,CH022,P06,2025-04-28,2025-Q2,1,£54.99
T107329,CH022,P03,2025-02-07,2025-Q1,1,11.99
T107330,CH022,P03,2025-08-11,2025-Q3,1,£11.99
T107331,CH022,P05,2025-02-26,2025-Q1,1,£15.99
T107332,CH022,P03,2025-04-18,2025-Q2,1,£11.99
T107333,CH022,P03,2025-11-19,2025-Q4,2,£23.98
T107334,CH022,P01,2025-08-23,2025-Q3,1,£12.99
T107335,CH022,P04,2025-07-14,2025-Q3,1,16.99
T107336,CH022,P02,2025-03-20,2025-Q1,1,£14.99
T107337,CH022,P03,2025-01-03,2025-Q1,1,11.99
T107338,CH022,P02,2025-08-19,2025-Q3,2,£29.98
T107339,CH022,P06,2025-01-08,2025-Q1,1,£55
T107340,CH022,P05,2025-11-09,2025-Q4,1,15.99
T107341,CH022,P02,2025-06-07,2025-Q2,2,£29.98
T107342,CH022,P05,2025-11-03,2025-Q4,2,£31.98
T107343,CH022,P04,2025-05-20,2025-Q2,1,£16.99
T107344,CH022,P01,2025-09-01,2025-Q3,1,12.99
T107345,CH022,P04,2025-09-06,2025-Q3,1,£16.99
T107346,CH022,P02,2025-12-20,2025-Q4,1,£14.99
T107347,CH022,P03,2025-09-09,2025-Q3,1,£11.99
T107348,CH022,P02,2025-03-19,2025-Q1,1,£15
T107349,CH022,P01,2025-04-27,2025-Q2,1,£13
T107350,CH022,P04,2025-08-19,2025-Q3,3,50.97
T107351,CH022,P05,2025-10-27,2025-Q4,1,15.99
T107352,CH022,P01,2025-10-27,2025-Q4,1,£12.99
T107353,CH022,P03,2025-11-21,2025-Q4,1,11.99
T107354,CH022,P04,2025-12-16,2025-Q4,2,£33.98
T107355,CH022,P05,2025-11-07,2025-Q4,1,£16
T107356,CH022,P03,2025-10-14,2025-Q4,2,£23.98
T107357,CH023,P03,2024-01-24,2024-Q1,2,£23.98
T107358,CH023,P03,2024-03-16,2024-Q1,1,£11.99
T107359,CH023,P04,2024-07-18,2024-Q3,1,£16.99
T107360,CH023,P02,2024-05-18,2024-Q2,1,14.99
T107361,CH023,P01,2024-03-11,2024-Q1,1,£12.99
T107362,CH023,P04,2024-12-04,2024-Q4,1,16.99
T107363,CH023,P01,2024-09-16,2024-Q3,2,£25.98
T107364,CH023,P03,2024-11-07,2024-Q4,1,£11.99
T107365,CH023,P03,2024-04-09,2024-Q2,1,£12
T107366,CH023,P04,2024-09-03,2024-Q3,1,£17
T107367,CH023,P03,2024-07-08,2024-Q3,1,£11.99
T107368,CH023,P06,2024-04-08,2024-Q2,1,£54.99
T107369,CH023,P03,2024-01-28,2024-Q1,2,£23.98
T107370,CH023,P01,2024-11-14,2024-Q4,2,£25.98
T107371,CH023,P03,2024-04-11,2024-Q2,1,£11.99
T107372,CH023,P03,2024-02-07,2024-Q1,1,11.99
